store_id,store_name,product_id,product_name,manufacture_date,expiry_date,quantity
cens-0800180001-1825,Condis Express,31.1.16,Unity From The House of India Gate - Mogra Basmati Rice (Basmati chaula) (Broken Grain)  (10 kg),01 Jan 2024,31 Dec 2025,48
cens-0800180001-1825,Condis Express,109.1.5,Soyfit Chilli Tofu  (200 g),05 Feb 2024,03 Jun 2024,22
cens-0800180001-1825,Condis Express,23.2.16,Emami Healthy & Tasty Mantra Haldi (Haridra Powder)  (500 g),11 Mar 2024,10 Mar 2025,51
cens-0800180001-1825,Condis Express,79.1.12,"Saffola Masala Oats, Tasty Evening , Healthy Snack, Veggie Twist Pouch  (500 g)",01 Feb 2024,27 Oct 2024,25
cens-0800180001-1825,Condis Express,105.1.15,Milky Mist Chocolate Milk Shake - 220 ml,23 Feb 2024,22 Sep 2024,29
cens-0800180001-1825,Condis Express,33.1.18,"ProV Select Almond (Badam) (Combo Pack, 2*200 g) (400 g) Almonds  (2 x 200 g)",01 Feb 2024,29 Jul 2024,41
cens-0800180001-1825,Condis Express,78.1.6,"Kwality Crunchy Muesli Almonds & Raisins, 76% Multigrains, High in Fiber & Protein Plastic Bottle  (1 kg)",31 Jan 2024,26 Oct 2024,79
cens-0800180001-1825,Condis Express,22.1.23,zoff Til White Sesame Seeds  (100 g),01 Mar 2024,01 Mar 2025,79
cens-0800180001-1825,Condis Express,67.1.7,Horlicks Women's Plus Caramel Flavor Jar  (400 g),01 Jan 2024,25 Dec 2024,2
cens-0800180001-1825,Condis Express,34.1.7,ProV Natural Seedless Black Raisins (Kishmish)  (250 g),01 Mar 2024,30 Dec 2024,51
cens-0800180001-1825,Condis Express,24.2.6,Emami Healthy and Tasty Chicken Masala  (50 g),22 Dec 2023,15 Dec 2024,33
cens-0800180001-1825,Condis Express,42.2.16,Delish by Flipkart Ajwain Cookies  (200 g),22 Feb 2024,19 Aug 2024,48
cens-0800180001-1825,Condis Express,77.1.2,"Kwality Chocos, Fruit rings, Breakfast Cereals Combo for Kids Pouch  (7 x 20 g)",01 Mar 2024,29 Dec 2024,99
cens-0800180001-1825,Condis Express,51.1.17,"ACT II Instant Popcorn (Cooker) - Cheese Flavor Buy 2 Get 1 Free Cheese Popcorn  (Combo Pack 2 + 1 Free, 70 g each)  (210 g, Pack of 2)",28 Oct 2023,27 Jun 2024,87
cens-0800180001-1825,Condis Express,18.1.1,Organic Tattva Ragi Flour (Mandia ro otta)  (500 g),01 Feb 2024,27 Oct 2024,59
cens-0800180001-1825,Condis Express,26.1.9,Snapin Pizza Mix  (45 g),01 Sep 2023,25 Aug 2024,95
cens-0800180001-1825,Condis Express,44.1.9,BRITANNIA NutriChoice Essentials Oats Cookies (No Added Sugar & Diabetic Friendly) Digestive  (150 g),01 Jan 2024,01 Jul 2024,32
cens-0800180001-1825,Condis Express,32.1.1,Happilo 100% Natural Premium Whole (Kaju) (value pack) Cashews  (450 g),01 Mar 2024,01 Mar 2025,3
cens-0800180001-1825,Condis Express,33.1.19,Ziofit Popular Californian Almonds (Badam)  (1000 g),01 Dec 2023,24 Nov 2024,36
cens-0800180001-1825,Condis Express,50.1.27,"Pringles Potato Chips Desi Masala Tadka Flavor, Crispy Snack for Game Nights, On-the-Go Chips  (102 g)",01 Nov 2023,25 Oct 2024,87
cens-0800180001-1825,Condis Express,106.1.24,Dlecta Cheddar cheese Block  (200 g),21 Nov 2023,16 Aug 2024,22
cens-0800180001-1825,Condis Express,4.1.6,Classic Fried Gram (Split) by Flipkart Grocery  (500 g),14 Mar 2024,11 Jul 2024,17
cens-0800180001-1825,Condis Express,81.1.25,Maggi Special Masala Instant Noodles Vegetarian  (280 g),01 Feb 2024,27 Oct 2024,66
cens-0800180001-1825,Condis Express,53.1.26,Lipton Darjeeling Tea Box (Regular Tea)  (250 g),01 Nov 2023,25 Oct 2024,12
cens-0800180001-1825,Condis Express,50.1.12,"Pringles Potato Chips Sour Cream & Onion Flavor, Crispy Snack for Game Nights, On-the-Go Chips  (107 g)",01 Nov 2023,25 Oct 2024,14
cens-0800180001-1825,Condis Express,84.1.2,Delish by Flipkart Tomato Ketchup  (800 g),01 Feb 2024,27 Oct 2024,49
cens-0800180001-1825,Condis Express,78.1.15,"Yogabar No Added Sugar Muesli, Crunchy, High Fiber, Sugar free, High Protein Pouch  (700 g)",12 Feb 2024,09 Aug 2024,14
cens-0800180001-1825,Condis Express,87.1.12,Cadbury Bournville Rich Cocoa Dark Chocolate Bars  (31 g),28 Nov 2023,23 Aug 2024,76
cens-0800180001-1825,Condis Express,13.1.4,Fortune Kachi Ghani Mustard Oil Plastic Bottle (Sorisa Tela)  (500 ml),01 Feb 2024,25 Jan 2025,27
cens-0800180001-1825,Condis Express,78.1.8,"Kellogg's Fruit Nut & Seeds, 12-in-1 Power Breakfast, IndiaNo.1 Muesli Cereal Pouch  (500 g)",25 Jan 2024,20 Oct 2024,73
cens-0800180001-1825,Condis Express,66.1.18,Real Fruit Juice Mixed  (1 L),01 Feb 2024,29 Aug 2024,67
cens-0800180001-1825,Condis Express,108.1.18,MOTHER DAIRY Pasteurised Cultured Butter  (500 g),08 Dec 2023,01 Dec 2024,83
cens-0800180001-1825,Condis Express,22.1.3,zoff Cumin (Gota jeera)  (200 g),01 Mar 2024,23 Feb 2025,95
cens-0800180001-1825,Condis Express,10.1.2,Energy Max Physically Refined Rice Bran Oil Jar  (5 L),20 Feb 2024,15 Nov 2024,33
cens-0800180001-1825,Condis Express,60.1.2,Real Masala Mixed Fruit  (1 L),01 Feb 2024,27 Oct 2024,44
cens-0800180001-1978,Supermercat Barat,28.1.22,"Utkal's Kasper Boiled Rice (Futa chaula) (Full Grain, Parboiled)  (5 kg)",01 Feb 2024,20 Jan 2026,50
cens-0800180001-1978,Supermercat Barat,4.1.1,Tata Sampann Kabuli Chana (Kabuli Buta) (Whole)  (1 kg),01 Feb 2024,30 Jan 2025,44
cens-0800180001-1978,Supermercat Barat,60.1.3,"B Natural Mixed Fruit, Goodness of fiber, Rich in Vitamin C & E  (1 L)",01 Feb 2024,27 Oct 2024,29
cens-0800180001-1978,Supermercat Barat,96.1.11,Delish by Flipkart Tomato Soup Powder  (15 g),08 Aug 2023,07 Aug 2024,30
cens-0800180001-1978,Supermercat Barat,102.1.3,WeiKFiELD Double Action Baking Powder,01 Jan 2024,20 Dec 2025,85
cens-0800180001-1978,Supermercat Barat,23.1.37,EVEREST Dry Mango Powder (Amchoor Powder)  (100 g),01 Aug 2023,23 Oct 2024,10
cens-0800180001-1978,Supermercat Barat,31.1.14,"INDIA GATE Daily Premium Basmati Rice (Basmati chaula) (Long Grain, Raw)  (5 kg)",01 Mar 2024,18 Feb 2026,15
cens-0800180001-1978,Supermercat Barat,77.1.14,"Kwality Corn Flakes Real Almond & Honey, 99% Fat Free, Breakfast Cereals Pouch  (1 kg)",22 Feb 2024,17 Nov 2024,21
cens-0800180001-1978,Supermercat Barat,110.1.6,"Sofit Soya Drink Kesar Pista, 1 L  (1 L)",02 Jan 2024,27 Sep 2024,41
cens-0800180001-1978,Supermercat Barat,23.2.10,EMAMI Mantra Mustard (Kala sorisa)  (35 g),20 Dec 2023,18 Dec 2024,36
cens-0800180001-1978,Supermercat Barat,87.2.3,Cadbury Gems Chocolate Pouch Crackles  (25.28 g),01 Oct 2023,21 Sep 2024,15
cens-0800180001-1978,Supermercat Barat,58.1.2,Rejuve by Flipkart Fine Blend Instant Coffee  (100 g),01 Feb 2024,03 Aug 2025,12
cens-0800180001-1978,Supermercat Barat,31.1.15,"Fortune Mogra Basmati Rice (Basmati chaula) (Broken Grain, Raw)  (5 kg)",01 Mar 2024,18 Feb 2026,83
cens-0800180001-1978,Supermercat Barat,31.1.32,Daawat Sehat Mogra Basmati Rice (Basmati chaula) (Broken Grain)  (5 kg),01 Oct 2023,19 Sep 2025,3
cens-0800180001-1978,Supermercat Barat,49.1.32,"Let's Try Lite Multigrain Mix, Made with 100% Groundnut Oil (Mixture)  (200 g)",08 Nov 2023,09 May 2024,5
cens-0800180001-1978,Supermercat Barat,52.1.7,Flipkart Supermart Matar Masala (Green Peas)  (200 g),29 Feb 2024,26 Aug 2024,63
cens-0800180001-1978,Supermercat Barat,87.1.40,Cadbury Bournville Rich Cocoa Dark Chocolate Bars  (80 g),25 Jan 2024,13 Oct 2024,46
cens-0800180001-1978,Supermercat Barat,34.1.19,Molsi's Deseeded Black Dates (Khajuri)  (2 x 0.5 kg),01 Mar 2024,23 Feb 2025,43
cens-0800180001-1978,Supermercat Barat,89.1.22,Alpenliebe Mixed Fruit Lollipop  (64 g),01 Feb 2024,27 Oct 2024,80
cens-0800180001-1978,Supermercat Barat,89.1.9,PARLE Rol.a.Cola Candy  (100 g),01 Feb 2024,01 Feb 2025,91
cens-0800180001-1978,Supermercat Barat,53.1.32,GINNI Dilkush Tea Pouch (Regular Tea)  (500 g),01 Nov 2023,31 Oct 2024,1
cens-0800180001-1978,Supermercat Barat,6.1.11,Saffola Mealmaker Soya Chunks  (400 g),01 Oct 2023,30 Sep 2024,55
cens-0800180001-1978,Supermercat Barat,23.1.30,Catch Red Chilli Powder (Lal lanka gunda)  (100 g),01 Dec 2023,24 Nov 2024,59
cens-0800180001-1978,Supermercat Barat,87.1.30,Cadbury Dairy Milk Silk Chocolate Bars  (60 g),01 Sep 2023,25 Aug 2024,26
cens-0800180001-1978,Supermercat Barat,88.1.8,Bikaneri Basket Gulab Jamun Tin  (1000 g),01 Mar 2024,29 Aug 2024,13
cens-0800180001-1978,Supermercat Barat,110.1.4,"Sofit Soya Drink  (Vanilla, 1 L)",01 Feb 2024,27 Oct 2024,82
cens-0800180001-1978,Supermercat Barat,67.1.19,HORLICKS Chocolate Delight Flavour Mix  (750 g),12 Jan 2024,05 Jan 2025,66
cens-0800180001-1978,Supermercat Barat,47.1.1,PARLE Monaco Classic Cheeselets  (300 g),06 Feb 2024,04 Aug 2024,56
cens-0800180001-1978,Supermercat Barat,89.1.5,Pulse Kaccha Aam Candy  (190 g),01 Jan 2024,25 Dec 2024,21
cens-0800180001-1978,Supermercat Barat,32.1.3,Kalbavi Popular W450 Cashews (Kaju)  (500 g),01 Mar 2024,25 Nov 2024,77
cens-0800180001-1978,Supermercat Barat,88.1.4,KARACHI BAKERY Plain Soan Papdi Mithai Box  (200 g),16 Mar 2024,14 Aug 2024,97
cens-0800180001-1978,Supermercat Barat,66.1.18,Real Fruit Juice Mixed  (1 L),01 Feb 2024,29 Aug 2024,79
cens-0800180001-1978,Supermercat Barat,87.2.2,SNICKERS Butterscotch Chocolate Bars  (40 g),01 Dec 2023,28 Nov 2024,90
cens-0800180001-1978,Supermercat Barat,23.2.12,MDH Black Pepper/Kali Mirch Powder (Golamaricha gunda)  (100 g),01 Sep 2023,01 Oct 2024,94
cens-0800180001-1978,Supermercat Barat,94.1.9,DNV Kul Pickle (Acharo)  (200 g),01 Feb 2024,25 Jan 2025,55
cens-0800180001-1978,Supermercat Barat,34.1.34,LION Desert King Dates (Khajuri)  (250 g),08 Nov 2023,05 May 2024,58
cens-0800180001-1978,Supermercat Barat,15.1.14,Agrilite Whole Wheat Chakki Atta (Whole-Gehuro otta)  (1 kg),24 Jan 2024,22 Apr 2024,80
cens-0800180001-1978,Supermercat Barat,55.1.15,Tetley Classic Green Tea Bags Box  (100 Bags),01 Oct 2023,29 Dec 2024,37
cens-0800180001-1978,Supermercat Barat,94.1.3,Delish by Flipkart Mixed Pickle (Acharo)  (400 g),01 Mar 2024,23 Feb 2025,92
cens-0800180001-1978,Supermercat Barat,6.1.12,NUTRELA Soya Granules  (20 g Extra in Pack)  (200 g),01 Sep 2023,25 Aug 2024,59
cens-0802290004-3197,,85.1.16,"Saffola Peanut Butter, Creamy, High Protein , Only Jaggery, No Refined Sugar 850 g (Nut Butter)",01 Feb 2024,26 Dec 2024,58
cens-0802290004-3197,,55.1.6,Lipton Green Tea Box  (250 g),01 Jan 2024,31 Dec 2024,69
cens-0802290004-3197,,52.1.6,Bikano Tasty Spicy Coated Peanuts (Coated badam)  (50 g Extra in Pack)  (400 g),16 Feb 2024,13 Aug 2024,10
cens-0802290004-3197,,105.1.9,EPIGAMIA Milkshake  (Strawberry),12 Mar 2024,06 Dec 2024,42
cens-0802290004-3197,,38.1.1,"Tata Salt Lite Namak, 15% Low Sodium, Reduce Sodium for Active Health Iodized Salt (Lunno)  (1 kg)",01 Jan 2024,20 Dec 2025,7
cens-0802290004-3197,,28.1.18,"Utkal's Kasper Jeera Samba Rice (Full Grain, Raw)  (10 kg)",01 Mar 2024,18 Feb 2026,86
cens-0802290004-3197,,42.2.23,Delish by Flipkart Butter Cashew Biscotti  (150 g),05 Mar 2024,02 Jul 2024,2
cens-0802290004-3197,,34.1.32,Farmley Munakka Raisins (Kishmish)  (200 g),27 Oct 2023,26 Jul 2024,68
cens-0802290004-3197,,78.1.21,"Tata Soulfull Millet Muesli, Fruit & Nut, 90% Whole Grains Breakfast Cereal, High in Fibre Pouch  (700 g)",19 Oct 2023,14 Jul 2024,26
cens-0802290004-3197,,5.1.10,Classic White Lobia (Whole) by Flipkart Grocery  (500 g),30 Mar 2024,25 Sep 2024,4
cens-0802290004-3197,,66.1.7,"Rejuve by Flipkart Litchi Fruit Drink, 100% Indian Fruit, High in Vitamin C  (1 L)",01 Feb 2024,27 Oct 2024,64
cens-0802290004-3197,,46.1.9,PARLE Krack Jack Crackers Sweet & Salty (Mitha & Luniya)  (200 g),01 Feb 2024,27 Sep 2024,42
cens-0802290004-3197,,60.1.6,Raw Pressery Mixed Fruit Juice  (1 L),19 Oct 2023,14 May 2024,80
cens-0802290004-3197,,105.1.24,EPIGAMIA Turbo Cookies & Cream Protein Milkshake,22 Jan 2024,19 Jul 2024,26
cens-0802290004-3197,,33.1.17,WONDERLAND California Jumbo (Badam) Almonds  (500 g),21 Mar 2024,21 Mar 2025,95
cens-0802290004-3197,,24.2.5,RUCHI Meat Masala  (100 g),01 Mar 2024,25 Dec 2024,57
cens-0802290004-3197,,83.1.1,MTR Vermicelli 850 g (Roasted)  (Roasted),01 Jan 2024,25 Dec 2024,88
cens-0802290004-3197,,81.1.27,Wai Wai Dynamite Extra Spicy Tama Noodles Instant Noodles Vegetarian  (100 g),01 Dec 2023,24 Nov 2024,76
cens-0802290004-3197,,9.1.6,Sunrich Refined Sunflower Oil Pouch (Surjyamukhi Tela)  (1 L),01 Feb 2024,31 Oct 2024,82
cens-0802290004-3197,,34.1.33,Bolas Black Raisins Raisins (Kishmish)  (250 g),15 Mar 2024,10 Sep 2024,99
cens-0802290004-3197,,42.1.11,UNIBIC Fruit & Nut Cookies  (300 g),01 Feb 2024,02 Aug 2024,10
cens-0802290004-3197,,42.2.24,Delish by Flipkart Butter Choco Biscotti  (150 g),12 Feb 2024,12 Jun 2024,93
cens-0802290004-3197,,24.1.18,EVEREST Chaat Masala  (100 g),01 Feb 2024,24 Jul 2025,86
cens-0802290004-3197,,58.1.9,"Nescafe Sunrise Instant Coffee  (50 g, Chicory Flavoured)",01 Feb 2024,01 May 2025,78
cens-0802290004-3197,,93.1.15,Dabur Honey - 100% Pure  (1 kg),24 Aug 2023,13 Feb 2025,24
cens-0802290004-3197,,34.1.27,Apis Arabian Pearls Premium Fard Dates (Khajuri)  (500 g),01 Dec 2023,23 May 2025,59
cens-0802290004-3197,,58.1.20,"Tata Coffee Gold Instant Coffee  (50 g, Pure Flavoured)",01 Nov 2023,25 Oct 2024,72
cens-0802290004-3197,,49.1.27,Flipkart Supermart Methi Mathri  (200 g),01 Mar 2024,31 Aug 2024,10
cens-0802290004-3197,,67.1.21,COMPLAN Nutrition and Health Drink Royale Chocolate Jar (Flavored)  (500 g),01 Dec 2023,22 Feb 2025,28
cens-0802290004-3197,,81.1.14,Maggi 2 Minute Special Masala Instant Noodles Vegetarian  (12 x 70 g),01 Mar 2024,25 Nov 2024,2
cens-0802290004-3197,,112.1.6,Nestle Everyday Dairy Whitener Milk Powder  (200 g),01 Jan 2024,31 Dec 2024,45
cens-0802290004-3197,,59.1.1,Slice Thickest Mango Drink  (1.75 L),01 Mar 2024,27 Aug 2024,77
cens-0802290004-3197,,97.1.30,MTR Instant Multigrain Dosa Mix 500 g,01 Sep 2023,25 Aug 2024,52
cens-0802290004-3197,,28.1.6,"Sublabh Royal Minikit Rice (Long Grain, Parboiled)  (5 kg)",01 Mar 2024,23 Feb 2025,67
cens-0802290004-3197,,89.1.32,Orbit Sugarfree Pot Mixed Fruit Chewing Gum  (22 g),01 Dec 2023,24 Nov 2024,63
cens-0802290004-3197,,77.1.2,"Kwality Chocos, Fruit rings, Breakfast Cereals Combo for Kids Pouch  (7 x 20 g)",01 Mar 2024,29 Dec 2024,98
cens-0802290004-3197,,23.1.29,zoff Coriander/Dhaniya Powder (dhania gunda)  (200 g),01 Mar 2024,01 Mar 2025,25
cens-0802290004-3197,,48.1.4,Dukes Waffy Chocolate flavoured Wafer roll Waffles  (250 g),21 Feb 2024,16 Nov 2024,85
cens-0802290004-3197,,59.1.3,Maaza Mango Drink Original Flavor  (600 ml),16 Mar 2024,13 Aug 2024,94
cens-0802290004-3197,,21.1.6,Classic Besan by Flipkart Grocery  (1 kg),24 Feb 2024,23 May 2024,79
cens-0802290004-2537,DIA,90.1.2,Pass Pass Minty Mix Mouth Freshener Dinning Table Pack Mint Mouth Freshener  (100 g),22 Feb 2024,17 Nov 2024,90
cens-0802290004-2537,DIA,34.1.26,"Manna Black Dates (Khajuri) (Khajoor, Khajur) Dates  (400 g)",01 Mar 2024,23 Feb 2025,100
cens-0802290004-2537,DIA,89.1.7,Chupa Chups Bites Mixed Fruit Sour Candy  (61.6 g),01 Feb 2024,30 Aug 2025,89
cens-0802290004-2537,DIA,19.1.4,Classic by Flipkart Grocery Ragi  (1 kg),14 Mar 2024,09 Sep 2024,6
cens-0802290004-2537,DIA,77.1.6,"Kellogg's Chocos Fills Double Chocolaty, 0% Maida, Oats, Wheat & Rice, Multigrain Snack Box  (250 g)",01 Dec 2023,26 Aug 2024,41
cens-0802290004-2537,DIA,85.1.17,Delish by Flipkart Cocoa and Chocolate Spread 300 g,01 Dec 2023,24 Nov 2024,8
cens-0802290004-2537,DIA,34.1.34,LION Desert King Dates (Khajuri)  (250 g),08 Nov 2023,05 May 2024,95
cens-0802290004-2537,DIA,23.1.38,"zoff Turmeric, Coriander/Dhaniya, Red Chilli Powder (Masala Combo)  (3 x 200 g)",01 Feb 2024,01 May 2025,11
cens-0802290004-2537,DIA,42.2.23,Delish by Flipkart Butter Cashew Biscotti  (150 g),05 Mar 2024,02 Jul 2024,46
cens-0802290004-2537,DIA,87.1.4,Cadbury Dairy Milk Crispello Chocolate Bars  (35 g),01 Feb 2024,27 Oct 2024,5
cens-0802290004-2537,DIA,32.1.12,"Tata Sampann Premium Quality Kaju, 100% Pure Cashews  (1 kg)",01 Nov 2023,25 Oct 2024,97
cens-0802290004-2537,DIA,53.1.15,Flipkart Supermart Gold Tea with Long Leaves Tea Pouch (Regular Tea)  (1 kg),04 Mar 2024,28 Nov 2024,20
cens-0802290004-2537,DIA,58.1.1,Levista Strong Instant Coffee  (200 g),01 Feb 2024,24 Jul 2025,85
cens-0802290004-2537,DIA,43.1.5,Cadbury Oreo Biscuit Vanilla Flavour Cream Sandwich  (43.75 g),16 Feb 2024,15 Aug 2024,8
cens-0802290004-2537,DIA,69.1.10,"GLUCON-D Regular Glucose Energy Drink  (1 kg, Regular Flavored)",01 Feb 2024,20 Jan 2026,88
cens-0802290004-2537,DIA,55.1.11,"Tetley Immune with Added Vitamin C Ginger, Mint, Lemon Green Tea Bags Box  (100 Bags)",01 Dec 2023,28 Feb 2025,64
cens-0802290004-2537,DIA,81.1.6,"Maggi 2-Minute Masala Noodles, Easy to Make Instant Noodles Vegetarian  (280 g)",01 Feb 2024,27 Oct 2024,83
cens-0802290004-2537,DIA,49.1.26,Prabhuji Khatta Meetha (Khata Meetha)  (350 g),14 Nov 2023,12 May 2024,56
cens-0802290004-2537,DIA,92.1.5,Kissan Mixed Fruit Jam 500 g,01 Feb 2024,25 Jan 2025,85
cens-0802290004-2537,DIA,85.1.30,RiteBite Max Protein Peanut Butter - Classic Crunchy 1000 g (Nut Butter),12 Feb 2024,06 May 2025,90
cens-0802290004-2537,DIA,39.1.3,Mishti By Dhampur Premium Sugar (White Sugar)  (1 kg),01 Mar 2024,18 Feb 2026,76
cens-0802290004-2537,DIA,5.1.4,Classic White Peas (Motoro) (Whole) by Flipkart Grocery  (500 g),01 Mar 2024,29 Nov 2024,38
cens-0802290004-2537,DIA,49.1.40,Prabhuji Chat Pata (Bhujia Sev)  (900 g),09 Feb 2024,06 Aug 2024,81
cens-0802290004-2537,DIA,79.1.2,"Saffola Masala Oats, Tasty Evening , Healthy Snack, Classic Masala Pouch  (500 g)",01 Feb 2024,27 Oct 2024,41
cens-0802290004-2537,DIA,105.1.1,Amul Kool  (Kesar),01 Mar 2024,28 Aug 2024,85
cens-0802290004-2537,DIA,19.1.3,Varalakshmi Tapioca Premium Sago  (1 kg),01 Mar 2024,23 Feb 2025,63
cens-0802290004-2537,DIA,97.1.28,AASHIRVAAD Rava Idli Instant Mix 500 g,01 Aug 2023,30 Jul 2024,43
cens-0802290004-2537,DIA,77.1.30,"Kellogg's Crunchy Granola Chocolate & Almonds, 15% Almonds, Multigrain Breakfast Cereal Pouch  (450 g)",10 Nov 2023,05 Aug 2024,69
cens-0802290004-2537,DIA,58.1.18,Nescafe Classic Black Roast Instant Coffee  (90 g),01 Oct 2023,30 Apr 2025,77
cens-0802290004-2537,DIA,24.2.14,Emami Healthy and Tasty Mantra Punjabi Chhole Masala  (50 g),06 Jan 2024,04 Jan 2025,18
cens-0802290004-2537,DIA,43.1.20,PARLE Hide and Seek Choco Cream Filled  (250 g),01 Feb 2024,28 Oct 2024,33
cens-0802290004-2537,DIA,51.1.10,Delish by Flipkart Appalam Papad 200 g (Plain Papodo),22 Feb 2024,21 Jul 2024,76
cens-0802290004-2537,DIA,31.1.36,Unity From The House of India Gate - Rozzana Basmati Rice (Basmati chaula) (Medium Grain)  (5 kg),01 Jul 2023,19 Jun 2025,15
cens-0802290004-2537,DIA,71.1.1,kinley Soda Extra Punch PET Bottle  (750 ml),01 Mar 2024,28 Jun 2024,70
cens-0802290004-2537,DIA,87.1.22,Cadbury 5 Star Chocolate Home Treats Bars  (191.9 g),25 Jan 2024,20 Sep 2024,88
cens-0802290004-2537,DIA,53.1.4,Tata Tea Gold Aromatic Tea Pouch (Regular Tea)  (250 g),01 Feb 2024,29 Apr 2025,54
cens-0802290004-2537,DIA,106.1.17,Milky Mist Plain Cheddar cheese Spread  (200 g),02 Jan 2024,01 Jan 2025,69
cens-0802290004-2537,DIA,38.1.2,"Tata Salt Himalayan Rock Salt, Premium Sendha Namak Rock Salt (Pothoro Lunno)  (1 kg)",01 Feb 2024,20 Jan 2026,11
cens-0802290004-2537,DIA,106.1.15,Dlecta Plain Processed cheese Slices  (400 g),20 Dec 2023,14 Sep 2024,23
cens-0802290004-2537,DIA,85.1.11,Nutralite Choco Spread Crunchy|With Protein-Rich Quinoa|Premium Chocolate & Real Hazelnuts 275 g (Chocolate Spread),22 Dec 2023,21 Dec 2024,85
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,62.1.3,"B Natural Litchi Juice, Goodness of fiber, Vitamin C & E  (1 L)",01 Mar 2024,25 Nov 2024,52
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,31.1.31,"INDIA GATE Rozana Basmati Rice (Basmati chaula) (Medium Grain, Polished)  (250G INDIA GATE CLASSIC BASMATI RICE Free)  (5 kg)",01 Feb 2024,20 Jan 2026,33
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,66.1.4,Maaza Mango  (1.2 L),16 Feb 2024,15 Aug 2024,100
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,77.1.6,"Kellogg's Chocos Fills Double Chocolaty, 0% Maida, Oats, Wheat & Rice, Multigrain Snack Box  (250 g)",01 Dec 2023,26 Aug 2024,54
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,54.1.2,TE-A-ME Assam Black Tea Black Tea Bags Box  (25 Bags),01 Oct 2023,19 Sep 2025,20
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,23.2.17,Emami Healthy & Tasty Mantra Mirch  (500 g),12 Mar 2024,11 Mar 2025,58
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,22.2.8,zoff Saffron (Kesara)  (1 g),01 Sep 2023,20 Aug 2025,77
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,50.1.37,Too Yumm! Classic Salted Chips  (90 g),18 Jan 2024,15 Jun 2024,49
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,5.1.15,Classic Red Rajma (Whole) by Flipkart Grocery  (500 g),14 Mar 2024,09 Sep 2024,14
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,97.1.23,Gits Badam Pista Falooda mix 200 g,01 Feb 2024,25 Jan 2025,45
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,44.1.4,BRITANNIA NutriChoice 5 Grain Multigrain Biscuits Digestive  (200 g),01 Mar 2024,30 Aug 2024,75
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,87.1.1,Cadbury Dairy Milk Fruit and Nut Chocolate Bars  (80 g),01 Jan 2024,30 Dec 2024,56
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,52.1.5,Flipkart Supermart Tasty Crispy Masala Coated Peanuts (Masala Chinabadam)  (400 g),16 Feb 2024,16 Jul 2024,75
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,65.1.1,B Natural Tender Coconut Water - No Added Sugar  (6 x 0.2 L),01 Mar 2024,30 Nov 2024,62
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,110.1.2,Sofit Soya Drink Naturally Sugar Free  (180 ml),01 Feb 2024,28 Oct 2024,34
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,22.2.6,Mark Premium Poppy Seed (Posta)  (200 g),14 Nov 2023,13 Jul 2024,4
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,55.1.12,Tetley Refreshing Pure Original Green Tea Box  (250 g),01 Oct 2023,24 Sep 2024,67
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,38.1.1,"Tata Salt Lite Namak, 15% Low Sodium, Reduce Sodium for Active Health Iodized Salt (Lunno)  (1 kg)",01 Jan 2024,20 Dec 2025,67
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,50.1.22,Too Yumm! Rings Tomato Twist Chips  (1N Toy Free)  (70 g),16 Nov 2023,13 May 2024,96
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,109.1.1,Gowardhan Classic Block Paneer  (200 g),18 Mar 2024,31 May 2024,6
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,112.1.3,Amulya Dairy Whitener Semi Skimmed Milk Powder  (500 g),08 Feb 2024,01 Feb 2025,88
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,61.1.2,"B Natural Guava Juice, Goodness of Fiber, Vit C & E  (1 L)",01 Feb 2024,27 Oct 2024,90
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,87.1.35,NESTLE Milkybar Tablet Bars  (22.5 g),01 Feb 2024,27 Oct 2024,49
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,49.2.9,Prabhuji Tok Jhal Misti (Khata Meetha)  (25 g Extra in Pack)  (175 g),05 Jan 2024,02 Jul 2024,3
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,108.1.11,Milky Mist Cooking Pasteurised Unsalted Butter  (200 g),11 Jan 2024,06 Oct 2024,39
