store_id,store_name,product_id,product_name,product_price,manufacture_date,expiry_date,quantity
cens-0800180001-1825,Condis Express,88.1.27,Gits Rasgulla Tin (Rosogola)  (500 g),135,04 Mar 2024,29 Oct 2024,30
cens-0800180001-1825,Condis Express,29.1.5,Mayurank THIK Poha (Chuda)  (0.5 kg),39,01 Mar 2024,27 Aug 2024,87
cens-0800180001-1825,Condis Express,88.1.15,lalji Sponge Raj Bhog Tin (Rajbhog)  (1000 g),405,10 Feb 2024,07 Aug 2024,52
cens-0800180001-1825,Condis Express,23.2.10,EMAMI Mantra Mustard (Kala sorisa)  (35 g),15,20 Dec 2023,18 Dec 2024,49
cens-0800180001-1825,Condis Express,88.1.3,KARACHI BAKERY Pista Soan Papdi Mithai Box  (200 g),80,16 Mar 2024,15 Aug 2024,22
cens-0800180001-1825,Condis Express,50.1.16,Uncle Chipps Spicy Treat Chips  (35% Extra in Pack)  (37 g),2,11 Mar 2024,09 Jul 2024,70
cens-0800180001-1825,Condis Express,5.1.13,Mayurank Foods Rajma Kashmiri (Whole)  (500 g),93,03 Mar 2024,03 Jul 2024,33
cens-0800180001-1825,Condis Express,33.1.16,WONDERLAND California Almonds (Badam)  (1 kg),"1,450",21 Mar 2024,19 Dec 2024,25
cens-0800180001-1825,Condis Express,28.1.21,Mayurank Katarni Rice  (10 kg),862,25 Nov 2023,25 May 2024,24
cens-0800180001-1825,Condis Express,94.1.11,Umadi's Lemon Pickle (Acharo)  (500 g),83,22 Oct 2023,17 Jul 2024,6
cens-0800180001-1825,Condis Express,106.1.24,Dlecta Cheddar cheese Block  (200 g),220,21 Nov 2023,16 Aug 2024,64
cens-0800180001-1825,Condis Express,68.1.6,"Limca Lime n Lemoni Soft Drink, PET Bottle  (750 ml)",40,01 Mar 2024,01 Jul 2024,82
cens-0800180001-1825,Condis Express,2.1.11,Natureland Organics Urad Dal (Biri Dali) (Split)  (1 kg),290,01 Dec 2023,24 Nov 2024,56
cens-0800180001-1825,Condis Express,24.1.18,EVEREST Chaat Masala  (100 g),85,01 Feb 2024,24 Jul 2025,57
cens-0800180001-1825,Condis Express,112.1.7,Milky Mist Dairy whitner Milk Powder  (1 kg),445,01 Feb 2024,25 Jan 2025,17
cens-0800180001-1825,Condis Express,31.1.35,Unity From The House of India Gate - Biryani Basmati Rice (Basmati chaula) (Long Grain)  (1 kg),219,01 Sep 2023,20 Aug 2025,35
cens-0800180001-1825,Condis Express,66.1.19,Real Fruit Juice - Pomegranate  (1 L),130,01 Feb 2024,29 Jul 2024,25
cens-0800180001-1825,Condis Express,50.1.17,Too Yumm! Veggie Stix Sour Cream and Onion Chips  (10 g Extra in Pack)  (65 g),35,02 Feb 2024,30 Jul 2024,53
cens-0800180001-1825,Condis Express,112.1.3,Amulya Dairy Whitener Semi Skimmed Milk Powder  (500 g),23,08 Feb 2024,01 Feb 2025,63
cens-0800180001-1825,Condis Express,51.1.10,Delish by Flipkart Appalam Papad 200 g (Plain Papodo),40,22 Feb 2024,21 Jul 2024,21
cens-0800180001-1825,Condis Express,50.2.2,Lay's Classic Salted Potato Chips  (90 g),50,26 Mar 2024,22 Aug 2024,26
cens-0800180001-1825,Condis Express,42.1.14,"BRITANNIA Good Day Chocochips Cookies  (400 g, Pack of 4)",88,01 Jan 2024,27 Aug 2024,80
cens-0800180001-1825,Condis Express,33.1.12,"Tata Sampann Premium Quality Badam Giri, 100% Pure California Almonds  (1 kg)","1,310",01 Nov 2023,31 Oct 2024,77
cens-0800180001-1825,Condis Express,92.1.9,Kissan Mango Jam 490 g (Amboro Jam),20,01 Feb 2024,25 Jan 2025,64
cens-0800180001-1825,Condis Express,5.1.10,Classic White Lobia (Whole) by Flipkart Grocery  (500 g),80,30 Mar 2024,25 Sep 2024,66
cens-0800180001-1825,Condis Express,111.1.1,Amul Source of Calcium & Protein Sweet Lassi  (250 ml),23,30 Jan 2024,27 Jul 2024,56
cens-0800180001-1825,Condis Express,24.2.1,MDH Biryani Masala  (50 g),87,01 Oct 2023,31 Oct 2024,31
cens-0800180001-1825,Condis Express,84.1.3,Kissan Tomato Ketchup  (1.1 kg),150,01 Mar 2024,30 Nov 2024,68
cens-0800180001-1825,Condis Express,42.1.10,Sunfeast Bounce Orange Creme Biscotti  (20% Extra in Pack)  (63.2 g),9,12 Feb 2024,09 Aug 2024,67
cens-0800180001-1825,Condis Express,106.1.6,"Amul Processed cheese Slices  (200 g, 10 Units)",140,12 Dec 2023,06 Sep 2024,21
cens-0800180001-1825,Condis Express,78.1.15,"Yogabar No Added Sugar Muesli, Crunchy, High Fiber, Sugar free, High Protein Pouch  (700 g)",499,12 Feb 2024,09 Aug 2024,47
cens-0800180001-1825,Condis Express,106.1.4,Go Plain Processed cheese Slices  (200 g),165,09 Jan 2024,04 Oct 2024,99
cens-0800180001-1825,Condis Express,89.1.32,Orbit Sugarfree Pot Mixed Fruit Chewing Gum  (22 g),50,01 Dec 2023,24 Nov 2024,52
cens-0800180001-1825,Condis Express,35.1.10,ProV Premium Cranberries  (250 g),399,01 Nov 2023,27 Jul 2024,60
cens-0800180001-1825,Condis Express,4.1.4,Classic Chana Dal (Buta Dali) (Split) by Flipkart Grocery  (1 kg),95,01 Mar 2024,25 Nov 2024,79
cens-0800180001-1825,Condis Express,49.1.17,pajaka Snackie Garlic Mixture  (500 g),90,18 Feb 2024,16 Jun 2024,20
cens-0800180001-1825,Condis Express,88.1.4,KARACHI BAKERY Plain Soan Papdi Mithai Box  (200 g),80,16 Mar 2024,14 Aug 2024,40
cens-0800180001-1825,Condis Express,77.1.10,"Kwality Corn Flakes, Natural Source of Vitamins, Iron & Proteins, Breakfast Cereal Pouch  (2 x 0.5 kg)",520,01 Feb 2024,27 Oct 2024,91
cens-0800180001-1825,Condis Express,38.1.11,Catch Pink Rock Salt Sprinklers Rock Salt (Pothoro Lunno)  (100 g),45,01 Oct 2023,24 Sep 2024,65
cens-0800180001-1978,Supermercat Barat,13.1.11,Classic Kachi Ghani Mustard Oil by Flipkart Grocery Mustard Oil PET Bottle (Sorisa Tela)  (500 ml),62,01 Feb 2024,01 Nov 2024,14
cens-0800180001-1978,Supermercat Barat,42.1.27,UNIBIC Choco Nut Cookies  (300 g),63,01 Mar 2024,30 Aug 2024,74
cens-0800180001-1978,Supermercat Barat,77.1.7,"Kellogg's Chocos Crunchy Bites, Source of Calcium & Fibre, Breakfast Cereal for Kids Pouch  (56 g Extra in Pack)  (375 g)",205,11 Jan 2024,06 Oct 2024,46
cens-0800180001-1978,Supermercat Barat,31.1.20,Unity From The House of India Gate - Dubar Basmati Rice (Basmati chaula) (Medium Grain)  (5 kg),590,01 Dec 2023,19 Nov 2025,37
cens-0800180001-1978,Supermercat Barat,37.1.1,WONDERLAND Roasted & Salted Pistachios  (200 g),390,22 Mar 2024,22 Mar 2025,42
cens-0800180001-1978,Supermercat Barat,8.1.14,Annapurna Cow Ghee 500 ml Plastic Bottle (Ghio),370,15 Mar 2024,15 Oct 2024,45
cens-0800180001-1978,Supermercat Barat,106.1.23,Dlecta Feta cheese Block  (100 g),12,22 Feb 2024,19 Aug 2024,68
cens-0800180001-1978,Supermercat Barat,59.1.5,FROOTI Mango  (1.8 L),79,16 Feb 2024,13 Aug 2024,74
cens-0800180001-1978,Supermercat Barat,84.1.3,Kissan Tomato Ketchup  (1.1 kg),150,01 Mar 2024,30 Nov 2024,59
cens-0800180001-1978,Supermercat Barat,34.1.18,Happilo Premium Seedless Green Raisins (Kishmish) (value pack) Raisins  (450 g),325,01 Mar 2024,01 Mar 2025,94
cens-0800180001-1978,Supermercat Barat,105.1.10,HERSHEY'S Strawberry Flavored Milkshake | Enriched with Calcium  (180 ml),40,01 Mar 2024,25 Nov 2024,23
cens-0800180001-1978,Supermercat Barat,79.1.22,Yogabar Desi Masala Oats Pouch  (400 g),249,06 Jan 2024,05 Oct 2024,26
cens-0800180001-1978,Supermercat Barat,89.1.12,Orbit Sugarfree Tube Spearmint Chewing Gum  (22 g),50,01 Jan 2024,25 Dec 2024,49
cens-0800180001-1978,Supermercat Barat,43.1.20,PARLE Hide and Seek Choco Cream Filled  (250 g),170,01 Feb 2024,28 Oct 2024,9
cens-0800180001-1978,Supermercat Barat,24.1.22,EVEREST Tandoori Chicken Masala  (50 g),47,01 Oct 2023,23 Dec 2024,80
cens-0800180001-1978,Supermercat Barat,24.2.5,RUCHI Meat Masala  (100 g),80,01 Mar 2024,25 Dec 2024,76
cens-0800180001-1978,Supermercat Barat,77.1.28,Lawrence Mills Corn flakes Pouch  (500 g),95,03 Oct 2023,28 Jun 2024,81
cens-0800180001-1978,Supermercat Barat,113.1.4,"Amul Fresh Pure Cream  (250 ml, Pack of 1)",66,07 Feb 2024,06 Jun 2024,54
cens-0800180001-1978,Supermercat Barat,43.1.23,Cadbury Oreo Biscuit Vanilla Flavour (5 single packs inside) Cream Sandwich  (481.25 g),159,01 Jan 2024,31 Aug 2024,47
cens-0800180001-1978,Supermercat Barat,94.1.5,Umadi's Mango Pickle (Acharo)  (500 g),72,26 Feb 2024,21 Nov 2024,70
cens-0800180001-1978,Supermercat Barat,89.1.32,Orbit Sugarfree Pot Mixed Fruit Chewing Gum  (22 g),50,01 Dec 2023,24 Nov 2024,80
cens-0800180001-1978,Supermercat Barat,2.1.8,Classic Urad Dal (Biri Dali) (Whole) by Flipkart Grocery  (5 kg),"1,000",14 Mar 2024,08 Dec 2024,81
cens-0800180001-1978,Supermercat Barat,48.1.6,Delish by Flipkart Strawberry Flavoured Crunchy Wafers  (150 g),36,01 Mar 2024,25 Nov 2024,48
cens-0800180001-1978,Supermercat Barat,97.1.27,MTR Instant Rava Dosa Mix 500 g,14,01 Sep 2023,25 Aug 2024,36
cens-0800180001-1978,Supermercat Barat,34.1.24,Happilo Premium Afghani Seedless Black Raisins (Kishmish)  (250 g),245,01 Nov 2023,25 Oct 2024,32
cens-0800180001-1978,Supermercat Barat,79.1.15,Delish by Flipkart Plain Oats Pouch  (500 g),70,25 Mar 2024,19 Dec 2024,78
cens-0800180001-1978,Supermercat Barat,72.1.1,Rasna Instant Mango  (750 g),300,01 Jan 2024,20 Dec 2025,83
cens-0800180001-1978,Supermercat Barat,49.1.20,KURKURE Puffcorn Yummy Cheese (Namkeen)  (55 g),2,23 Mar 2024,21 Jul 2024,16
cens-0800180001-1978,Supermercat Barat,93.1.7,BeeYogi Honey  (1 kg),499,01 Feb 2024,24 Jul 2025,11
cens-0800180001-1978,Supermercat Barat,4.1.8,Organic Tattva Chana Dal (Buta Dali) (Split)  (1 kg),235,01 Nov 2023,25 Oct 2024,76
cens-0800180001-1978,Supermercat Barat,48.1.3,UNIBIC Yummy Strawberry Wafers  (75 g),60,20 Feb 2024,15 Nov 2024,71
cens-0800180001-1978,Supermercat Barat,87.1.37,Cadbury Nutties Chocolate Pack Crackles  (30 g),45,01 Jan 2024,26 Oct 2024,54
cens-0800180001-1978,Supermercat Barat,85.1.6,Dr Oetker Fun Foods Veg Mayonnaise De'lite 750 g,179,16 Mar 2024,14 Sep 2024,9
cens-0800180001-1978,Supermercat Barat,1.1.7,Organic Tattva Toor/Arhar Dal (Harada Dali) (Split)  (1 kg),365,01 Jan 2024,25 Dec 2024,51
cens-0800180001-1978,Supermercat Barat,49.1.29,Bikano Shahi Mixture  (1 kg),297,09 Feb 2024,06 Aug 2024,63
cens-0800180001-1978,Supermercat Barat,6.1.10,NUTRELA Soya Chunks  (20 g Extra in Pack)  (200 g),60,01 Jan 2024,25 Dec 2024,67
cens-0800180001-1978,Supermercat Barat,89.1.35,Orbit Sugarfree Tube Sweetmint Chewing Gum  (22 g),50,01 Dec 2023,24 Nov 2024,99
cens-0800180001-1978,Supermercat Barat,50.1.31,"Pringles Potato Chips Original, Salted Flavor, Crispy Snack for Game Nights, On-the-Go Chips  (107 g)",115,01 Nov 2023,31 Oct 2024,34
cens-0800180001-1978,Supermercat Barat,25.1.4,Catch Ginger Paste  (100 g),30,01 Oct 2023,28 Sep 2024,17
cens-0800180001-1978,Supermercat Barat,28.1.9,"Sublabh Platinum Special Premium Minikit Rice (Long Grain, Parboiled)  (5 kg)",450,01 Mar 2024,23 Feb 2025,89
cens-0802290004-2537,DIA,91.1.7,BRITANNIA Gobbles Fruit Cake  (60 g),25,01 Mar 2024,29 May 2024,55
cens-0802290004-2537,DIA,50.1.13,Bingo Chilli Sprinkled Chips  (90 g),50,01 Mar 2024,27 Aug 2024,96
cens-0802290004-2537,DIA,23.1.39,Catch Coriander/Dhaniya Powder (dhania gunda)  (200 g),82,01 Dec 2023,24 Nov 2024,33
cens-0802290004-2537,DIA,24.1.12,EVEREST SHAHI BIRYANI MASALA  (50 g),83,01 Mar 2024,29 May 2025,80
cens-0802290004-2537,DIA,58.1.20,"Tata Coffee Gold Instant Coffee  (50 g, Pure Flavoured)",350,01 Nov 2023,25 Oct 2024,92
cens-0802290004-2537,DIA,89.1.13,"Alpenliebe Eclairs Plus Chocolate, Caramel Toffee  (425 g)",150,01 Feb 2024,25 Jan 2025,3
cens-0802290004-2537,DIA,98.1.7,MTR Vermicelli Payasam 180 g,80,01 Jan 2024,25 Dec 2024,28
cens-0802290004-2537,DIA,10.1.3,Energy Max PHYSICALLY REFINED Rice Bran Oil Pouch  (1 L),169,01 Mar 2024,25 Nov 2024,74
cens-0802290004-2537,DIA,66.1.14,Real Masala Guava  (1 L),72,01 Mar 2024,30 Nov 2024,81
cens-0802290004-2537,DIA,88.1.15,lalji Sponge Raj Bhog Tin (Rajbhog)  (1000 g),405,10 Feb 2024,07 Aug 2024,68
cens-0802290004-2537,DIA,24.1.26,MDH Chicken Masala  (100 g),87,01 Feb 2024,03 Mar 2025,81
cens-0802290004-2537,DIA,22.1.30,zoff Star Anise (Chakra pula)  (20 g),45,01 Mar 2024,27 Feb 2025,2
cens-0802290004-2537,DIA,49.1.29,Bikano Shahi Mixture  (1 kg),297,09 Feb 2024,06 Aug 2024,65
cens-0802290004-2537,DIA,81.1.21,Wai Wai Masala Delight Super Saver Instant Noodles Vegetarian  (330 g),64,06 Mar 2024,04 Dec 2024,1
cens-0802290004-2537,DIA,85.1.13,"Nutralite Veg Mayo|Eggless Mayonnaise|Enriched With Vitamins A, D2, and E 275 g  (25 g Extra in Pack)",77,13 Jan 2024,10 Jul 2024,59
cens-0802290004-2537,DIA,90.1.3,Delight nuts Tini Mini Mint Mouth Freshener  (160 g),80,01 Nov 2023,25 Oct 2024,67
cens-0802290004-2537,DIA,52.1.3,ProV Mini Almonds Roasted and Salted (Badam (Lunia/Poda))  (18 g),3,01 Feb 2024,31 Aug 2024,73
cens-0802290004-2537,DIA,53.1.19,Flipkart Supermart Gold Tea Pouch (Regular Tea)  (500 g),315,01 Mar 2024,28 Nov 2024,63
cens-0802290004-2537,DIA,93.1.11,"Apis Himalaya Honey  (Combo Pack 1 + 1 Free, 1 kg each)  (1 kg)",599,01 Jan 2024,20 Dec 2025,40
cens-0802290004-2537,DIA,113.1.2,Amul Mithai Mate Sweetened Condensed Milk,63,01 Jan 2024,25 Dec 2024,10
cens-0802290004-2537,DIA,53.1.4,Tata Tea Gold Aromatic Tea Pouch (Regular Tea)  (250 g),12,01 Feb 2024,29 Apr 2025,94
cens-0802290004-2537,DIA,22.1.19,DNV Poppy Seeds Poppy Seeds  (100 g),246,01 Mar 2024,23 Feb 2025,99
cens-0802290004-2537,DIA,50.2.2,Lay's Classic Salted Potato Chips  (90 g),50,26 Mar 2024,22 Aug 2024,92
cens-0802290004-2537,DIA,21.1.5,Classic Besan by Flipkart Grocery  (500 g),90,05 Mar 2024,02 Jun 2024,66
cens-0802290004-2537,DIA,85.1.31,RiteBite Max Protein Peanut Spread - Choco Creamy 340 g (Sandwich Spread),17,01 Aug 2023,23 Oct 2024,22
cens-0802290004-2537,DIA,24.1.34,Catch Amchur Powder (Amchoor Powder)  (100 g),95,01 Oct 2023,24 Sep 2024,25
cens-0802290004-2537,DIA,34.1.5,Classic Indian Raisins by Flipkart Grocery (Kishmish)  (500 g),200,16 Mar 2024,14 Jul 2024,46
cens-0802290004-2537,DIA,98.1.6,MTR Khatta Meetha Poha 60 g,27,27 Sep 2023,22 Jun 2024,53
cens-0802290004-2537,DIA,49.1.36,Flipkart Supermart Jeera Khari  (200 g),55,05 Mar 2024,02 Jul 2024,31
cens-0802290004-2537,DIA,67.1.17,Horlicks Women's Plus Chocolate Flavor Jar  (400 g),365,01 Feb 2024,25 Jan 2025,51
cens-0802290004-2537,DIA,72.1.1,Rasna Instant Mango  (750 g),300,01 Jan 2024,20 Dec 2025,70
cens-0802290004-2537,DIA,100.1.3,Flipkart Supermart Green Chilli Sauce  (190 g),73,01 Feb 2024,27 Oct 2024,77
cens-0802290004-2537,DIA,48.1.6,Delish by Flipkart Strawberry Flavoured Crunchy Wafers  (150 g),36,01 Mar 2024,25 Nov 2024,20
cens-0802290004-2537,DIA,31.1.38,KOHINOOR Traditional Authentic Basmati Rice (Basmati chaula) (Long Grain)  (1 kg),239,01 Oct 2023,19 Sep 2025,45
cens-0802290004-2537,DIA,112.1.5,Nestle Everyday Dairy Whitener Milk Powder  (1 kg),60,01 Feb 2024,25 Jan 2025,27
cens-0802290004-2537,DIA,108.1.18,MOTHER DAIRY Pasteurised Cultured Butter  (500 g),285,08 Dec 2023,01 Dec 2024,7
cens-0802290004-2537,DIA,81.1.20,Nissin Veggie Manchow Cup Noodles Vegetarian  (70 g),50,01 Feb 2024,27 Sep 2024,69
cens-0802290004-2537,DIA,92.1.8,"Apis Mixed Fruit Blast Jam 450 g (Mixed Fruit Jam)  (Combo Pack 1 + 1 Free, 450 g each)",199,01 Sep 2023,25 Aug 2024,42
cens-0802290004-2537,DIA,13.1.12,Dalda Kachi Ghani Mustard Oil Jar (Sorisa Tela)  (5 L),825,01 Oct 2023,30 Sep 2024,94
cens-0802290004-2537,DIA,81.1.23,TOP RAMEN Curry Instant Noodles Vegetarian  (280 g),88,01 Jan 2024,26 Oct 2024,19
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,94.1.12,Umadi's Hot and Sweet Lemon Pickle (Acharo)  (1 kg),360,17 Feb 2024,12 Nov 2024,4
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,28.1.16,Ratna Rice (Sada Chaula) (Boiled)  (10 kg),650,05 Mar 2024,31 Aug 2024,67
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,13.1.7,Dalda Kachi Ghani Mustard Oil Pouch (Sorisa Tela)  (1 L),165,01 Feb 2024,25 Jan 2025,87
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,5.1.10,Classic White Lobia (Whole) by Flipkart Grocery  (500 g),80,30 Mar 2024,25 Sep 2024,65
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,83.1.3,MTR Vermicelli 850 g (Plain)  (Plain),87,01 Feb 2024,31 Jan 2025,85
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,22.1.29,Classic Kalonji by Flipkart Grocery (Kala jeera)  (50 g),25,23 Mar 2024,20 Sep 2024,58
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,32.1.21,"Farmley Roasted & Salted, Crunchy & Healthy Kaju Cashews  (200 g)",379,01 Feb 2024,29 Jul 2024,76
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,79.1.15,Delish by Flipkart Plain Oats Pouch  (500 g),70,25 Mar 2024,19 Dec 2024,80
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,42.1.18,BRITANNIA Good Day Chunkies Cookies  (120 g),80,01 Nov 2023,01 Jun 2024,54
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,35.1.12,Molsi's dried Strawberries  (200 g),375,01 Oct 2023,24 Sep 2024,69
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,23.2.5,Classic Amchur Powder by Flipkart Grocery (Amchoor Powder)  (100 g),90,01 Feb 2024,30 Oct 2024,73
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,33.1.10,RUNutz Almonds (Badam)  (1 kg),"1,025",01 Feb 2024,29 Jul 2024,61
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,85.1.29,Saffola Fittify Whey Protein Peanut Butter Unsweetened Extra Crunchy 340 g (Nut Butter),255,01 Sep 2023,25 Aug 2024,75
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,94.1.8,Umadi's Mixed Vegetable Pickle (Acharo)  (500 g),83,02 Mar 2024,26 Nov 2024,48
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,85.1.14,VEEBA Chef'S Special Veg Mayonnaise Eggless 875 g,215,04 Mar 2024,30 Aug 2024,40
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,80.1.5,Yogabar Breakfast Protein Bar Pouch  (50 g),50,06 Jan 2024,04 May 2024,89
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,24.1.23,"EVEREST Hot and Red Chilli Powder Tikhalal, Pack of 1 (Masala Combo)  (100 g)",62,01 Feb 2024,31 Jan 2025,89
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,81.1.14,Maggi 2 Minute Special Masala Instant Noodles Vegetarian  (12 x 70 g),240,01 Mar 2024,25 Nov 2024,14
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,8.1.9,NESTLE Everyday Shahi Ghee 1 L Tetrapack (Ghio),630,01 Feb 2024,27 Oct 2024,10
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,50.1.11,Too Yumm! Potato Stix Aloo Chat Chips  (70 g),60,01 Mar 2024,27 Aug 2024,20
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,42.2.8,"UNIBIC Assorted Cookies  (450 g, Pack of 6)",95,01 Dec 2023,01 Jun 2024,27
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,100.1.6,FUNFOODS by Dr. Oetker Pasta & Pizza Sauce  (315 g),99,05 Feb 2024,07 Aug 2024,31
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,3.1.3,Tata Sampann Yellow Moong Dal (Muga Dali) (Split)  (1 kg),209,01 Mar 2024,23 Feb 2025,79
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,42.1.25,"BRITANNIA Good Day Cashew Cookies  (600 g, Pack of 5)",135,01 Jan 2024,27 Aug 2024,66
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,36.1.11,"Farmley Premium Seeds 800g, Combo Pack Of 4(Each 200g) Chia Seeds, Brown Flax Seeds, Pumpkin Seeds, Sunflower Seeds  (800 g, Pack of 4)",716,01 Mar 2024,29 Nov 2024,41
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,21.1.1,Tata Sampann 100% Chana Dal Fine Besan  (1 kg),149,01 Mar 2024,26 Sep 2024,23
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,34.1.37,Classic Black Raisins by Flipkart Grocery (Kishmish)  (200 g),73,06 Mar 2024,04 Jul 2024,33
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,32.1.9,Farmley Whole Raw Kaju Cashews  (500 g),749,01 Nov 2023,31 Jul 2024,17
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,101.1.1,Flipkart Supermart Vinegar  (200 ml),70,01 Mar 2024,25 Nov 2024,48
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,53.1.12,Flipkart Supermart Gold Tea Pouch (Regular Tea)  (250 g),77,01 Mar 2024,25 Nov 2024,26
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,23.1.17,EVEREST Chat Masala (Chaat Masala)  (50 g),44,01 Feb 2024,24 Jul 2025,79
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,5.1.22,Mayurank Red Rajma (Whole)  (500 g),124,23 Feb 2024,21 Jun 2024,96
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,44.1.4,BRITANNIA NutriChoice 5 Grain Multigrain Biscuits Digestive  (200 g),70,01 Mar 2024,30 Aug 2024,14
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,34.1.6,Molsi's Zahidi Dates (Khajuri)  (2 x 0.5 kg),320,01 Mar 2024,28 Feb 2025,88
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,13.1.10,Dalda Kachi Ghani Mustard Oil PET Bottle (Sorisa Tela)  (1 L),170,01 Jan 2024,31 Dec 2024,79
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,23.2.11,EVEREST Hing Powder (Hengu Powder)  (100 g),275,01 Oct 2023,23 Mar 2025,82
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,32.1.26,"Happilo Essentials Cashew 8 Pieces, Kaju Tukda Cashews  (500 g)",550,28 Sep 2023,27 Sep 2024,63
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,87.1.17,Cadbury Dairy Milk Silk Oreo Chocolate Bars  (130 g),195,01 Feb 2024,30 Jan 2025,85
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,24.1.26,MDH Chicken Masala  (100 g),87,01 Feb 2024,03 Mar 2025,42
cens-0802290004-2297,Congelats-Carnisseria Ana Mari,28.1.21,Mayurank Katarni Rice  (10 kg),862,25 Nov 2023,25 May 2024,62
cens-0802290004-3040,Caprabo,106.1.4,Go Plain Processed cheese Slices  (200 g),165,09 Jan 2024,04 Oct 2024,15
cens-0802290004-3040,Caprabo,79.1.4,"Saffola Masala Oats, Tasty Evening , Healthy Snack, Peppy Tomato Pouch  (500 g)",215,01 Feb 2024,31 Oct 2024,66
cens-0802290004-3040,Caprabo,97.1.16,WeiKFiELD Instant Falooda Mix Rose Flavor pouch 200 g,62,01 Mar 2024,23 Feb 2025,67
cens-0802290004-3040,Caprabo,42.1.39,BISK FARM Rich Marie Biscotti  (300 g),4,14 Feb 2024,11 Aug 2024,52
cens-0802290004-3040,Caprabo,67.1.32,HORLICKS Chocolate Delight Flavour Mix  (500 g),24,24 Jan 2024,17 Jan 2025,41
cens-0802290004-3040,Caprabo,49.2.11,Prabhuji Aloo Bhujia  (25 g Extra in Pack)  (175 g),6,11 Nov 2023,09 May 2024,6
cens-0802290004-3040,Caprabo,31.1.38,KOHINOOR Traditional Authentic Basmati Rice (Basmati chaula) (Long Grain)  (1 kg),239,01 Oct 2023,19 Sep 2025,56
cens-0802290004-3040,Caprabo,85.1.7,VEEBA Sandwich Spread Cheese & Chilli 250 g,99,23 Feb 2024,19 Sep 2024,62
cens-0802290004-3040,Caprabo,88.1.1,"Delish by Flipkart Soan Papdi with Almonds, Pistachio, Elaichi Pouch  (200 g)",38,27 Dec 2023,27 Jun 2024,65
cens-0802290004-3040,Caprabo,31.1.22,Daawat Biryani Basmati Rice (Basmati chaula)  (1 kg),235,01 Dec 2023,19 Nov 2025,91
cens-0802290004-3040,Caprabo,49.1.9,Bikano Moong Dal Namkeen  (200 g),58,16 Feb 2024,13 Aug 2024,84
cens-0802290004-3040,Caprabo,55.1.5,Flipkart Supermart Lemon Green Tea Bags Box  (25 Bags),47,01 Mar 2024,24 May 2025,4
cens-0802290004-3040,Caprabo,49.1.22,Flipkart Supermart Dal Mixture  (200 g),51,04 Mar 2024,03 Sep 2024,28
cens-0802290004-3040,Caprabo,23.1.23,Catch Turmeric Powder  (200 g),72,01 Jan 2024,25 Dec 2024,6
cens-0802290004-3040,Caprabo,39.1.4,DHAMPURE Sulphurless Sugar (White Sugar)  (500 g),40,01 Feb 2024,20 Jan 2026,61
cens-0802290004-3040,Caprabo,55.1.6,Lipton Green Tea Box  (250 g),370,01 Jan 2024,31 Dec 2024,81
cens-0802290004-3040,Caprabo,7.1.7,Fortune Xpert Pro Sugar Conscious Blended Oil Can (Mishrita Tela)  (5 L),90,01 Dec 2023,24 Nov 2024,95
cens-0802290004-3040,Caprabo,85.1.8,VEEBA Veg Mayonnaise Eggless 250 g,81,22 Feb 2024,18 Sep 2024,43
